St.no;YEAR;MONTH;DAY;Time;DirectionDeg;Speedmps;TempC;Pptmm;Humidpercen;Snowdepthcm
18700;2015;3;14;19;16;2.8;5.5;0;41; 
18700;2015;3;14;20;31;1.8;4.1;0;47; 
18700;2015;3;14;21;31;2.2;4.2;0;49; 
18700;2015;3;14;22;35;3.4;4.3;0;49; 
18700;2015;3;14;23;34;2.8;3.8;0;51; 
18700;2015;3;14;24;30;3.4;3.1;0;53; 
18700;2015;3;15;1;25;4.3;2.8;0;53; 
18700;2015;3;15;2;30;3.7;2.4;0;52; 
18700;2015;3;15;3;21;3.5;1.7;0;56; 
18700;2015;3;15;4;27;3.3;1.5;0;59; 
18700;2015;3;15;5;23;3.6;1.2;0;60; 
18700;2015;3;15;6;20;4.1;0.7;0;63; 
18700;2015;3;15;7;10;2.2;0.3;0;62;.
18700;2015;3;15;8;35;4.4;2.6;0;51; 
18700;2015;3;15;9;41;5.7;4;0;45; 
18700;2015;3;15;10;47;3.6;5.4;0;41; 
18700;2015;3;15;11;26;4.9;6.3;0;37; 
18700;2015;3;15;12;36;4;7.5;0;36; 
18700;2015;3;15;13;50;3.8;7;0;40; 
18700;2015;3;15;14;34;3.7;8.1;0;39; 
18700;2015;3;15;15;41;4.1;8.8;0;39; 
18700;2015;3;15;16;31;3.9;8.2;0;40; 
18700;2015;3;15;17;36;3.2;8.1;0;41; 
18700;2015;3;15;18;28;1.7;6.7;0;47; 
18700;2015;3;15;19;28;3.1;5.6;0;51; 
18700;2015;3;15;20;26;2.8;5.6;0;50; 
18700;2015;3;15;21;28;3.3;6.3;0;48; 
18700;2015;3;15;22;35;2.7;6;0;49; 
18700;2015;3;15;23;29;3.6;5;0;54; 
18700;2015;3;15;24;24;3.3;4.9;0;55; 
18700;2015;3;16;1;35;3;4.8;0;57; 
18700;2015;3;16;2;24;2.8;4.5;0;59; 
18700;2015;3;16;3;38;3;4.9;0;58; 
18700;2015;3;16;4;35;3.8;4.6;0;60; 
18700;2015;3;16;5;36;3.6;4.3;0;63; 
18700;2015;3;16;6;33;2.8;3.9;0;66; 
18700;2015;3;16;7;35;3.6;3.7;0;69;.
18700;2015;3;16;8;43;4.2;4.2;0;67; 
18700;2015;3;16;9;49;4.3;4.7;0;67; 
18700;2015;3;16;10;40;4.4;5;0;66; 
18700;2015;3;16;11;51;4.2;5.3;0;66; 
18700;2015;3;16;12;35;3.1;5.5;0;67; 
18700;2015;3;16;13;35;2.1;5.6;0;67; 
18700;2015;3;16;14;41;2.8;5.7;0;67; 
18700;2015;3;16;15;32;3.5;5.6;0;67; 
18700;2015;3;16;16;26;3.2;5.8;0;68; 
18700;2015;3;16;17;26;3.4;5.9;0;66; 
18700;2015;3;16;18;34;4.5;5.9;0;66; 
18700;2015;3;16;19;23;3.7;5.8;0;67; 
18700;2015;3;16;20;22;3;5.7;0;69; 
18700;2015;3;16;21;32;3;6.1;0;69; 
18700;2015;3;16;22;37;3.7;6.1;0;69; 
18700;2015;3;16;23;31;2.4;6;0;70; 
18700;2015;3;16;24;60;2.8;5.9;0;72; 
18700;2015;3;17;1;39;2.3;5.1;0;76; 
18700;2015;3;17;2;25;3.1;4.1;0;80; 
18700;2015;3;17;3;30;3.4;3.5;0;82; 
18700;2015;3;17;4;25;3.6;3.6;0;82; 
18700;2015;3;17;5;31;3.4;3.5;0;83; 
18700;2015;3;17;6;30;3.9;3.8;0;82; 
18700;2015;3;17;7;24;4;3.7;0;81;.
18700;2015;3;17;8;36;4.1;4.1;0;75; 
18700;2015;3;17;9;19;4.5;5.6;0;68; 
18700;2015;3;17;10;15;2.8;5.6;0;67; 
18700;2015;3;17;11;15;4.1;5.8;0;66; 
18700;2015;3;17;12;43;3.6;6;0;65; 
18700;2015;3;17;13;30;4.1;6.4;0;63; 
18700;2015;3;17;14;25;3.8;7.5;0;60; 
18700;2015;3;17;15;24;5.2;7.6;0;61; 
18700;2015;3;17;16;23;3.9;7.7;0;61; 
18700;2015;3;17;17;18;3.5;7.5;0;62; 
18700;2015;3;17;18;20;3.6;6.7;0;64; 
18700;2015;3;17;19;37;4;6;0;67; 
18700;2015;3;17;20;17;3.4;5.5;0;69; 
18700;2015;3;17;21;21;3.8;5.4;0;69; 
18700;2015;3;17;22;13;4;5.7;0;67; 
18700;2015;3;17;23;31;3.5;5.8;0;66; 
18700;2015;3;17;24;51;2.5;5.4;0;67; 
18700;2015;3;18;1;28;3.4;5.3;0;67; 
18700;2015;3;18;2;24;3.6;5;0;68; 
18700;2015;3;18;3;31;3.5;4.6;0;70; 
18700;2015;3;18;4;26;4.5;4.5;0;70; 
18700;2015;3;18;5;35;3.3;4.6;0;69; 
18700;2015;3;18;6;23;2.7;4.7;0;69; 
18700;2015;3;18;7;40;3.6;4.6;0;69;.
18700;2015;3;18;8;35;1.8;4.7;0;71; 
18700;2015;3;18;9;30;2.4;4.6;0;74; 
18700;2015;3;18;10;17;3;4.2;0.3;82; 
18700;2015;3;18;11;48;1.4;4.2;0.9;89; 
18700;2015;3;18;12;49;1.1;4.5;0.8;89; 
18700;2015;3;18;13;42;1.1;5.1;0.6;90; 
18700;2015;3;18;14;17;2.7;5.7;0.2;88; 
18700;2015;3;18;15;111;0.6;6.4;0;85; 
18700;2015;3;18;16;185;1.1;5.8;0;90; 
18700;2015;3;18;17;219;1.4;5.5;0;91; 
18700;2015;3;18;18;231;1.3;5.1;0;93; 
18700;2015;3;18;19;234;0.9;4.8;0;94; 
18700;2015;3;18;20;280;0.7;4.9;0;95; 
18700;2015;3;18;21;294;1;4.7;0;94; 
18700;2015;3;18;22;21;2;3.9;0;93; 
18700;2015;3;18;23;14;2.5;2.8;0;97; 
18700;2015;3;18;24;36;1.6;2.6;0;97; 
18700;2015;3;19;1;33;1.7;2.1;0;98; 
18700;2015;3;19;2;27;2.3;0.7;0;97; 
18700;2015;3;19;3;2;1;1;0;96; 
18700;2015;3;19;4;34;0.5;1.4;0;98; 
18700;2015;3;19;5;29;0.2;1.2;0;98; 
18700;2015;3;19;6;318;0.7;1.1;0;98; 
18700;2015;3;19;7;264;1;1.2;0;97;.
18700;2015;3;19;8;220;1.9;1.3;0;97; 
18700;2015;3;19;9;250;1.8;1.2;0;97; 
18700;2015;3;19;10;229;1.8;1.5;0;96; 
18700;2015;3;19;11;215;1.5;2;0;96; 
18700;2015;3;19;12;230;0.9;2.5;0;91; 
18700;2015;3;19;13;259;0.6;4.2;0;85; 
18700;2015;3;19;14;220;1.5;4;0;86; 
18700;2015;3;19;15;226;0.9;4.3;0;90; 
18700;2015;3;19;16;229;0.8;4.8;0;86; 
18700;2015;3;19;17;221;1.7;4.3;0.1;91; 
18700;2015;3;19;18;215;1.4;3.6;0.2;96; 
18700;2015;3;19;19;239;0.9;3.4;0.1;97; 
18700;2015;3;19;20;218;0.8;3.2;0;98; 
18700;2015;3;19;21;330;0.4;3;0;98; 
18700;2015;3;19;22;33;0.7;2.4;0;97; 
18700;2015;3;19;23;276;0.5;2.7;0;98; 
18700;2015;3;19;24;35;0.9;2.5;0;98; 
18700;2015;3;20;1;15;0.4;2.5;0;98; 
18700;2015;3;20;2;221;1.3;2.3;0;99; 
18700;2015;3;20;3;219;1.7;2.1;0;99; 
18700;2015;3;20;4;263;0.8;2.1;0.1;99; 
18700;2015;3;20;5;223;1.1;2.1;0.2;99; 
18700;2015;3;20;6;239;1;1.9;0.1;99; 
18700;2015;3;20;7;220;0.8;2;0.1;99;.
18700;2015;3;20;8;236;1.3;2.3;0.1;99; 
18700;2015;3;20;9;199;1.5;2.4;0.2;100; 
18700;2015;3;20;10;223;1.5;2.7;0.4;99; 
18700;2015;3;20;11;238;0.7;2.7;0.2;99; 
18700;2015;3;20;12;238;0.9;3.8;0;99; 
18700;2015;3;20;13;248;1.5;4.7;0;94; 
18700;2015;3;20;14;236;2.2;5.7;0;87; 
18700;2015;3;20;15;234;1.6;5.7;0.1;91; 
18700;2015;3;20;16;207;1.2;5.6;0.2;93; 
18700;2015;3;20;17;241;1.7;5.2;0.1;94; 
18700;2015;3;20;18;358;0.2;4.9;0;95; 
18700;2015;3;20;19;24;1.8;4.8;0;94; 
18700;2015;3;20;20;28;5.4;4.1;0;90; 
18700;2015;3;20;21;32;7.7;3.2;0.1;88; 
18700;2015;3;20;22;37;7.4;2.5;0;83; 
18700;2015;3;20;23;35;7.3;2;0;80; 
18700;2015;3;20;24;35;7.1;1.8;0;78; 
18700;2015;3;21;1;25;7;1.7;0;76; 
18700;2015;3;21;2;24;5.8;1.6;0;71; 
18700;2015;3;21;3;27;6.3;1.3;0;70; 
18700;2015;3;21;4;20;4.9;0.3;0;69; 
18700;2015;3;21;5;15;4.1;-0.3;0;66; 
18700;2015;3;21;6;22;5.6;-0.8;0;59; 
18700;2015;3;21;7;19;4.8;-1.5;0;58;.
18700;2015;3;21;8;29;5.9;-0.9;0;50; 
18700;2015;3;21;9;32;6.8;-0.1;0;43; 
18700;2015;3;21;10;24;7.3;0.3;0;44; 
18700;2015;3;21;11;28;6.6;1.2;0;36; 
18700;2015;3;21;12;33;4.6;2;0;32; 
18700;2015;3;21;13;49;4.6;2.6;0;26; 
18700;2015;3;21;14;26;4;3.3;0;26; 
18700;2015;3;21;15;51;3.8;3.3;0;25; 
18700;2015;3;21;16;37;2.2;3.2;0;23; 
18700;2015;3;21;17;52;2.2;3.1;0;25; 
18700;2015;3;21;18;11;2.4;2.7;0;26; 
18700;2015;3;21;19;17;1;-0.4;0;44; 
18700;2015;3;21;20;355;1.5;-1.4;0;49; 
18700;2015;3;21;21;33;1.4;-1.9;0;54; 
18700;2015;3;21;22;17;0.7;-2.5;0;59; 
18700;2015;3;21;23;26;0.5;-2;0;61; 
18700;2015;3;21;24;67;0.6;-2.1;0;64; 
18700;2015;3;22;1;314;0.6;-2.5;0;66; 
18700;2015;3;22;2;270;0.7;-3;0;69; 
18700;2015;3;22;3;239;2.8;-2;0;56; 
18700;2015;3;22;4;236;2.3;-0.9;0;49; 
18700;2015;3;22;5;238;3.5;-0.7;0;49; 
18700;2015;3;22;6;220;2.9;-0.4;0;52; 
18700;2015;3;22;7;220;5.4;0.3;0;59;.
18700;2015;3;22;8;206;3.4;0.6;0;54; 
18700;2015;3;22;9;212;3.3;1.1;0;57; 
18700;2015;3;22;10;213;6.2;0.6;0;80; 
18700;2015;3;22;11;216;5.2;-0.2;0.6;94; 
18700;2015;3;22;12;213;5.6;0.1;0.4;96; 
18700;2015;3;22;13;204;3.7;0.3;0.7;96; 
18700;2015;3;22;14;192;3.4;0.3;0.9;97; 
18700;2015;3;22;15;197;3.2;0.8;0.4;94; 
18700;2015;3;22;16;183;3;1.3;0;90; 
18700;2015;3;22;17;175;2.6;1.5;0;90; 
18700;2015;3;22;18;173;2.4;1.4;0;91; 
18700;2015;3;22;19;189;2.9;1.5;0;90; 
18700;2015;3;22;20;181;2.4;1.4;0;92; 
18700;2015;3;22;21;177;3.4;1.5;0;91; 
18700;2015;3;22;22;188;2.2;1.6;0;91; 
18700;2015;3;22;23;214;2.4;1.6;0;89; 
18700;2015;3;22;24;198;2.7;2;0;89; 
18700;2015;3;23;1;211;4.5;2.1;0;90; 
18700;2015;3;23;2;201;4.1;2.5;0;90; 
18700;2015;3;23;3;212;3.3;2.6;0;92; 
18700;2015;3;23;4;211;3.4;3;0;92; 
18700;2015;3;23;5;207;3.3;3.1;0;92; 
18700;2015;3;23;6;191;2.1;3.5;0;90; 
18700;2015;3;23;7;193;2.8;3.7;0;90;.
18700;2015;3;23;8;187;4.7;3.9;0;90; 
18700;2015;3;23;9;190;5.1;4.2;0;89; 
18700;2015;3;23;10;207;4.9;4.6;0;85; 
18700;2015;3;23;11;202;6.4;5;0;82; 
18700;2015;3;23;12;206;3.8;6.1;0;78; 
18700;2015;3;23;13;200;3.8;6.7;0;75; 
18700;2015;3;23;14;187;4.2;8.3;0;70; 
18700;2015;3;23;15;193;5.8;8.3;0;73; 
